company_id,observations,observed_years,first_year,last_year,positive_observations
0001262039,6,6,2012,2017,0
0001262104,4,4,2017,2020,2
0001262823,7,7,2014,2020,1
0001262976,6,6,2011,2020,1
0001263872,3,3,2012,2014,2
0001265107,2,2,2013,2015,0
0001265572,2,2,2016,2017,2
0001265848,1,1,2013,2013,1
0001265888,4,4,2011,2015,0
0001266806,4,4,2015,2018,3
0001267097,3,3,2011,2013,0
0001267130,4,4,2012,2015,0
0001267602,7,7,2013,2019,1
0001267813,1,1,2020,2020,1
0001269879,2,2,2011,2012,2
0001270073,2,2,2015,2016,2
0001270200,1,1,2014,2014,1
0001271024,4,4,2011,2014,0
0001271057,1,1,2011,2011,0
0001271075,6,6,2011,2016,1
0001271214,7,7,2014,2020,2
0001271833,1,1,2020,2020,0
0001272550,4,4,2011,2014,2
0001272830,10,10,2011,2020,0
0001272842,5,5,2016,2020,1
0001273385,3,3,2011,2013,0
0001273636,3,3,2014,2017,2
0001274032,7,7,2011,2018,2
0001274494,10,10,2011,2020,1
0001274644,3,3,2011,2014,2
0001274737,2,2,2019,2020,1
0001274792,2,2,2014,2015,2
0001275014,8,8,2013,2020,0
0001275158,4,4,2013,2016,1
0001275187,9,9,2012,2020,1
0001275712,1,1,2012,2012,1
0001276591,3,3,2011,2013,3
0001277270,1,1,2011,2011,0
0001277856,4,4,2011,2014,0
0001277998,3,3,2011,2013,2
0001278027,2,2,2019,2020,0
0001280058,3,3,2011,2013,1
0001280263,9,9,2012,2020,1
0001280452,8,8,2012,2020,0
0001280600,2,2,2013,2014,1
0001281774,6,6,2011,2016,1
0001281922,3,3,2012,2014,1
0001282224,6,6,2014,2020,0
0001282631,5,5,2012,2019,2
0001282637,10,10,2011,2020,1
0001282648,4,4,2011,2020,1
0001283140,5,5,2012,2016,0
0001283699,5,5,2011,2016,0
0001283843,2,2,2012,2013,1
0001284450,6,6,2011,2019,3
0001284807,5,5,2012,2016,0
0001285543,10,10,2011,2020,6
0001285550,4,4,2012,2016,1
0001285701,3,3,2011,2013,2
0001285785,6,6,2011,2020,0
0001285819,5,5,2011,2016,2
0001286131,1,1,2013,2013,0
0001286225,6,6,2011,2016,1
0001286459,2,2,2018,2019,2
0001286613,10,10,2011,2020,2
0001286681,2,2,2012,2013,0
0001286964,6,6,2011,2019,3
0001287151,2,2,2015,2016,0
0001287213,4,4,2011,2014,1
0001287808,7,7,2011,2017,1
0001287900,1,1,2015,2015,0
0001288359,6,6,2012,2017,0
0001288469,10,10,2011,2020,2
0001288776,1,1,2013,2013,0
0001288847,6,6,2014,2020,1
0001289308,10,10,2011,2020,0
0001289340,7,7,2011,2017,2
0001289460,6,6,2011,2016,0
0001289496,5,5,2011,2015,0
0001289550,3,3,2011,2013,2
0001289636,3,3,2012,2014,0
0001289790,5,5,2013,2017,0
0001289848,7,7,2011,2017,0
0001289850,10,10,2011,2020,4
0001289863,3,3,2011,2013,1
0001289945,5,5,2012,2016,0
0001290658,4,4,2017,2020,2
0001290677,5,5,2016,2020,0
0001290900,9,9,2011,2020,1
0001292055,1,1,2012,2012,0
0001292556,2,2,2012,2013,0
0001292653,2,2,2011,2013,1
0001293282,9,9,2011,2020,2
0001293310,1,1,2020,2020,1
0001293593,2,2,2012,2013,0
0001293818,2,2,2015,2016,2
0001293971,4,4,2013,2016,1
0001294016,2,2,2013,2014,0
0001294133,7,7,2014,2020,0
0001294157,2,2,2012,2013,2
0001294250,2,2,2014,2015,1
0001294924,1,1,2012,2012,1
0001296205,8,8,2011,2018,1
0001296435,10,10,2011,2020,0
0001297184,7,7,2014,2020,0
0001297336,4,4,2011,2014,2
0001297720,1,1,2011,2011,0
0001297989,10,10,2011,2020,0
0001299130,6,6,2011,2016,1
0001299139,6,6,2011,2016,3
0001299864,2,2,2011,2012,2
0001300524,2,2,2019,2020,1
0001300938,1,1,2014,2014,0
0001301031,3,3,2012,2014,0
0001301206,1,1,2011,2011,0
0001301367,2,2,2011,2012,2
0001301712,1,1,2011,2011,0
0001301787,9,9,2012,2020,0
0001302028,10,10,2011,2020,0
0001302177,2,2,2011,2012,0
0001302573,4,4,2013,2016,3
0001302707,2,2,2011,2013,0
0001303652,4,4,2013,2016,0
0001304161,9,9,2012,2020,3
0001304280,6,6,2015,2020,0
0001304421,8,8,2011,2020,0
0001304730,1,1,2020,2020,0
0001304741,1,1,2018,2018,1
0001305014,4,4,2011,2014,0
0001305168,6,6,2011,2016,0
0001305294,4,4,2011,2014,0
0001305323,8,8,2011,2018,4
0001305773,2,2,2015,2016,1
0001306830,10,10,2011,2020,0
0001307140,2,2,2015,2016,2
0001307579,10,10,2011,2020,3
0001307954,6,6,2011,2016,0
0001308027,7,7,2014,2020,2
0001308085,2,2,2012,2013,0
0001308161,7,7,2011,2017,0
0001308208,6,6,2012,2017,0
0001308547,4,4,2011,2014,0
0001308569,3,3,2013,2015,1
0001309057,7,7,2014,2020,0
0001309251,1,1,2020,2020,0
0001309402,6,6,2011,2016,0
0001309442,7,7,2011,2018,3
0001310067,1,1,2013,2013,1
0001310094,1,1,2011,2011,1
0001310114,10,10,2011,2020,1
0001310488,1,1,2018,2018,0
0001311230,5,5,2011,2015,3
0001311241,1,1,2013,2013,1
0001311486,1,1,2011,2011,1
0001311538,1,1,2012,2012,0
0001312073,6,6,2011,2016,0
0001313275,5,5,2012,2016,1
0001313911,1,1,2013,2013,1
0001314054,2,2,2011,2012,0
0001314102,4,4,2012,2015,2
0001314196,6,6,2011,2020,3
0001314223,3,3,2014,2016,1
0001314475,5,5,2011,2015,2
0001314727,3,3,2018,2020,0
0001314772,5,5,2016,2020,0
0001315061,4,4,2017,2020,1
0001315257,9,9,2012,2020,1
0001315695,1,1,2011,2011,0
0001315756,1,1,2013,2013,1
0001316016,1,1,2017,2017,0
0001316175,1,1,2015,2015,1
0001316360,3,3,2011,2013,0
0001316517,9,9,2011,2020,0
0001316625,4,4,2012,2015,1
0001316631,1,1,2011,2011,0
0001316644,7,7,2012,2018,0
0001316645,4,4,2011,2014,2
0001316656,3,3,2011,2013,0
0001316835,10,10,2011,2020,0
0001316898,5,5,2011,2016,1
0001317577,2,2,2012,2013,1
0001317839,3,3,2016,2018,2
0001317880,2,2,2012,2013,1
0001317945,9,9,2012,2020,0
0001318008,9,9,2012,2020,0
0001318084,2,2,2011,2012,0
0001318268,2,2,2019,2020,0
0001318482,5,5,2011,2017,2
0001318484,5,5,2016,2020,1
0001318605,6,6,2011,2016,2
0001318742,3,3,2013,2015,0
0001319161,2,2,2019,2020,0
0001319229,5,5,2012,2016,0
0001319764,2,2,2011,2012,0
0001319947,8,8,2012,2020,1
0001320414,2,2,2019,2020,0
0001320461,8,8,2013,2020,1
0001320695,10,10,2011,2020,1
0001320760,9,9,2011,2019,3
0001320854,10,10,2011,2020,4
0001320947,3,3,2012,2014,1
0001321516,2,2,2012,2013,1
0001321646,5,5,2016,2020,0
0001321655,1,1,2020,2020,0
0001321732,6,6,2015,2020,0
0001321828,7,7,2012,2020,0
0001321834,3,3,2014,2016,2
0001322439,3,3,2017,2019,1
0001322505,2,2,2018,2019,1
0001322739,1,1,2012,2012,0
0001322952,1,1,2015,2015,0
0001323274,1,1,2012,2012,0
0001323468,2,2,2019,2020,0
0001323885,10,10,2011,2020,0
0001323891,2,2,2012,2013,0
0001323974,3,3,2011,2013,0
0001324189,6,6,2012,2017,1
0001324272,6,6,2011,2016,0
0001324404,2,2,2019,2020,0
0001324424,10,10,2011,2020,1
0001324759,1,1,2011,2011,1
0001324772,1,1,2015,2015,0
0001324948,9,9,2011,2020,2
0001325281,1,1,2016,2016,0
0001325618,7,7,2014,2020,2
0001325702,6,6,2013,2018,1
0001326110,5,5,2015,2019,3
0001326190,3,3,2018,2020,1
0001326200,6,6,2011,2020,1
0001326205,9,9,2012,2020,3
0001326380,10,10,2011,2020,1
0001326396,2,2,2011,2012,0
0001326428,4,4,2011,2015,2
0001326583,3,3,2011,2015,1
0001326706,6,6,2015,2020,2
0001326801,9,9,2012,2020,1
0001327318,5,5,2014,2020,1
0001327471,2,2,2012,2013,0
0001327567,1,1,2015,2015,0
0001327811,5,5,2012,2016,0
0001328015,1,1,2014,2014,1
0001328143,3,3,2014,2016,1
0001328571,4,4,2011,2014,1
0001328581,5,5,2016,2020,0
0001328655,4,4,2011,2014,1
0001328670,1,1,2014,2014,1
0001328792,1,1,2020,2020,1
0001329606,9,9,2012,2020,5
0001329919,2,2,2011,2012,0
0001330421,3,3,2013,2015,0
0001330436,1,1,2018,2018,0
0001331301,3,3,2011,2013,0
0001332349,6,6,2011,2016,0
0001333170,6,6,2011,2016,0
0001333248,2,2,2011,2012,1
0001333274,8,8,2013,2020,0
0001333513,3,3,2011,2013,0
0001333822,9,9,2012,2020,4
0001334036,10,10,2011,2020,0
0001334126,3,3,2012,2014,2
0001334325,3,3,2017,2019,1
0001334478,5,5,2011,2015,0
0001334814,3,3,2011,2013,0
0001334933,1,1,2012,2012,1
0001334978,3,3,2011,2020,1
0001335190,3,3,2012,2014,1
0001335239,2,2,2011,2012,1
0001335258,10,10,2011,2020,1
0001335293,4,4,2011,2015,2
0001335493,3,3,2014,2016,1
0001335982,1,1,2014,2014,1
0001336691,1,1,2011,2011,0
0001336917,8,8,2011,2020,2
0001336920,8,8,2011,2020,0
0001337013,3,3,2018,2020,0
0001337272,3,3,2011,2013,0
0001337553,2,2,2018,2019,0
0001337619,5,5,2011,2016,0
0001337675,3,3,2011,2013,0
0001337885,1,1,2012,2012,1
0001338242,1,1,2012,2012,0
0001338460,1,1,2014,2014,1
0001338474,4,4,2017,2020,1
0001338578,1,1,2012,2012,0
0001338690,2,2,2012,2013,0
0001338929,2,2,2015,2019,0
0001339947,6,6,2013,2018,0
0001339970,1,1,2019,2019,0
0001340122,4,4,2017,2020,2
0001340127,7,7,2011,2017,1
0001340282,3,3,2011,2013,1
0001340652,4,4,2016,2020,2
0001340786,4,4,2011,2014,1
0001341319,1,1,2012,2012,0
0001341439,10,10,2011,2020,0
0001341766,4,4,2016,2019,1
0001341878,4,4,2011,2014,1
0001342505,1,1,2011,2011,0
0001342854,1,1,2013,2013,0
0001342958,5,5,2012,2016,3
0001343009,4,4,2016,2019,2
0001343465,3,3,2018,2020,1
0001344413,4,4,2011,2014,2
0001344596,5,5,2011,2016,1
0001344980,6,6,2011,2016,0
0001345016,8,8,2012,2020,1
0001345126,7,7,2012,2020,1
0001346287,2,2,2011,2012,1
0001346302,1,1,2019,2019,0
0001346346,2,2,2011,2013,1
0001346526,3,3,2011,2013,1
0001346655,1,1,2014,2014,0
0001346830,3,3,2014,2016,1
0001346980,5,5,2011,2018,2
0001347022,3,3,2014,2016,2
0001347078,3,3,2011,2014,1
0001347178,10,10,2011,2020,2
0001347858,3,3,2012,2014,1
0001348324,2,2,2013,2014,0
0001348334,3,3,2013,2015,0
0001348362,4,4,2017,2020,1
0001348911,3,3,2017,2019,1
0001349436,4,4,2011,2014,1
0001349437,7,7,2011,2017,3
0001349454,2,2,2012,2013,0
0001349929,6,6,2013,2019,2
0001349976,1,1,2011,2011,0
0001350073,1,1,2020,2020,0
0001350102,6,6,2014,2020,4
0001350381,6,6,2011,2016,0
0001350420,9,9,2012,2020,4
0001350593,10,10,2011,2020,1
0001350653,6,6,2011,2016,3
0001351051,6,6,2011,2019,0
0001351636,4,4,2017,2020,0
0001352010,6,6,2012,2020,0
0001352081,9,9,2012,2020,1
0001352190,4,4,2017,2020,1
0001352302,2,2,2011,2012,1
0001352952,8,8,2011,2019,5
0001353406,2,2,2018,2019,2
0001353487,5,5,2011,2016,1
0001353970,9,9,2011,2019,2
0001354217,2,2,2011,2012,2
0001354327,6,6,2012,2020,0
0001354513,3,3,2011,2013,0
0001354866,7,7,2013,2019,3
0001355042,5,5,2011,2015,2
0001355096,4,4,2017,2020,0
0001355304,1,1,2011,2011,0
0001355754,1,1,2016,2016,0
0001355790,8,8,2012,2019,1
0001355839,8,8,2011,2020,3
0001355848,6,6,2011,2016,1
0001356090,4,4,2013,2016,2
0001356093,9,9,2011,2020,3
0001356564,2,2,2014,2015,1
0001356576,5,5,2012,2016,0
0001356857,1,1,2011,2011,1
0001356949,9,9,2011,2019,1
0001357115,5,5,2011,2015,3
0001357204,6,6,2011,2016,0
0001357326,3,3,2011,2013,1
0001357459,9,9,2011,2019,3
0001357615,5,5,2011,2020,1
0001357671,4,4,2014,2019,1
0001357838,1,1,2013,2013,0
0001357874,2,2,2019,2020,1
0001357971,7,7,2011,2017,1
0001358190,9,9,2011,2020,3
0001358483,1,1,2014,2014,0
0001358831,1,1,2011,2011,0
0001359425,1,1,2011,2011,0
0001360442,4,4,2011,2020,2
0001360530,7,7,2011,2017,0
0001360565,6,6,2011,2016,2
0001360886,1,1,2017,2017,0
0001361113,3,3,2014,2016,0
0001361394,2,2,2011,2012,0
0001361470,1,1,2013,2013,0
0001361538,10,10,2011,2020,0
0001361540,2,2,2013,2014,1
0001361709,1,1,2012,2012,0
0001361983,6,6,2011,2016,1
0001362004,7,7,2014,2020,0
0001362190,6,6,2015,2020,2
0001362468,9,9,2011,2020,1
0001362491,1,1,2011,2011,0
0001362516,8,8,2011,2020,2
0001362705,5,5,2011,2020,2
0001362718,2,2,2012,2013,1
0001362925,4,4,2012,2015,0
0001364099,7,7,2011,2017,2
0001364100,2,2,2011,2012,0
0001364397,4,4,2017,2020,1
0001364479,1,1,2016,2016,0
0001364885,1,1,2020,2020,0
0001364896,1,1,2011,2011,1
0001364954,3,3,2018,2020,0
0001364962,5,5,2012,2016,1
0001365038,6,6,2011,2016,1
0001365101,7,7,2011,2017,1
0001365216,5,5,2011,2015,1
0001365357,1,1,2020,2020,0
0001365916,5,5,2011,2015,3
0001366246,8,8,2011,2019,2
0001366312,3,3,2011,2013,2
0001366340,1,1,2011,2011,0
0001366541,1,1,2013,2013,0
0001366649,2,2,2011,2012,1
0001366684,3,3,2011,2013,0
0001367083,5,5,2012,2020,1
0001367311,2,2,2013,2014,1
0001367396,1,1,2011,2011,0
0001367644,5,5,2011,2020,0
0001367920,5,5,2014,2019,2
0001368148,7,7,2011,2020,5
0001368196,1,1,2011,2011,0
0001368275,3,3,2012,2014,2
0001368308,7,7,2011,2017,0
0001368365,6,6,2012,2019,3
0001368458,4,4,2017,2020,0
0001368514,8,8,2012,2019,4
0001368622,2,2,2016,2017,0
0001368637,4,4,2017,2020,1
0001368745,1,1,2011,2011,0
0001368900,1,1,2011,2011,0
0001368993,4,4,2011,2014,1
0001369290,4,4,2017,2020,2
0001369774,4,4,2011,2014,2
0001369786,4,4,2011,2014,0
0001369795,1,1,2014,2014,0
0001369868,5,5,2011,2015,0
0001370489,2,2,2013,2014,2
0001370637,6,6,2015,2020,1
0001370804,6,6,2011,2016,3
0001370880,4,4,2013,2016,0
0001370946,9,9,2011,2020,0
0001371217,4,4,2015,2019,2
0001371451,6,6,2011,2018,3
0001371489,8,8,2013,2020,0
0001371781,2,2,2011,2012,0
0001372000,1,1,2011,2011,0
0001372184,1,1,2019,2019,1
0001372375,2,2,2012,2013,0
0001372414,2,2,2014,2015,0
0001373485,1,1,2011,2011,1
0001373670,1,1,2011,2011,1
0001373690,2,2,2019,2020,1
0001373707,4,4,2013,2016,3
0001373715,5,5,2012,2016,1
0001373846,3,3,2011,2014,0
0001373988,3,3,2011,2013,0
0001374128,1,1,2015,2015,1
0001374328,9,9,2011,2019,2
0001374535,10,10,2011,2020,0
0001374536,2,2,2012,2013,0
0001374567,1,1,2012,2012,0
0001375063,4,4,2013,2016,2
0001375151,8,8,2011,2020,1
0001375195,1,1,2013,2013,1
0001375205,8,8,2013,2020,1
0001375247,1,1,2011,2011,0
0001375557,4,4,2012,2015,2
0001375686,2,2,2015,2016,0
0001375793,2,2,2013,2014,0
0001375796,5,5,2013,2018,2
0001376139,5,5,2012,2020,2
0001376231,4,4,2016,2020,3
0001376321,3,3,2014,2016,1
0001376339,8,8,2011,2020,2
0001376755,1,1,2011,2011,0
0001376804,2,2,2017,2018,2
0001376912,3,3,2011,2013,2
0001377013,1,1,2011,2011,0
0001377149,9,9,2011,2019,6
0001377167,1,1,2016,2016,0
0001377789,4,4,2012,2015,1
0001378125,1,1,2018,2018,0
0001378453,6,6,2011,2016,0
0001378590,6,6,2011,2016,1
0001378950,8,8,2012,2020,0
0001378992,4,4,2012,2020,0
0001379245,3,3,2014,2019,3
0001379246,1,1,2012,2012,1
0001380277,1,1,2012,2012,1
0001381105,4,4,2012,2015,4
0001381240,1,1,2018,2018,1
0001381435,4,4,2014,2017,3
0001381531,8,8,2011,2019,0
0001381807,1,1,2011,2011,1
0001382112,1,1,2012,2012,0
0001382219,3,3,2011,2014,3
0001382574,5,5,2014,2020,1
0001382911,5,5,2011,2015,2
0001382943,1,1,2019,2019,1
0001383006,2,2,2011,2012,1
0001383097,4,4,2013,2016,2
0001383154,4,4,2011,2014,2
0001383183,5,5,2011,2015,1
0001383196,2,2,2012,2013,2
0001383312,9,9,2011,2020,0
0001383571,3,3,2012,2014,0
0001383701,3,3,2016,2018,1
0001383729,1,1,2012,2012,0
0001383871,3,3,2012,2014,1
0001383960,2,2,2011,2012,0
0001384072,5,5,2011,2015,2
0001384135,6,6,2011,2016,5
0001384365,1,1,2013,2013,1
0001384905,4,4,2013,2016,0
0001385157,8,8,2011,2020,0
0001385228,2,2,2013,2014,2
0001385280,6,6,2011,2016,0
0001385292,6,6,2011,2016,1
0001385310,3,3,2011,2013,2
0001385329,3,3,2016,2018,1
0001385508,3,3,2015,2020,0
0001385662,4,4,2017,2020,1
0001385799,1,1,2019,2019,0
0001385849,1,1,2020,2020,0
0001386018,1,1,2017,2017,1
0001386026,1,1,2017,2017,0
0001386041,1,1,2013,2013,1
0001386049,2,2,2019,2020,1
0001386198,1,1,2011,2011,0
0001386301,3,3,2013,2015,0
0001386355,2,2,2011,2012,0
0001386570,9,9,2012,2020,1
0001386765,1,1,2011,2011,1
0001387135,1,1,2015,2015,1
0001387156,1,1,2017,2017,1
0001387467,9,9,2012,2020,1
0001387713,6,6,2011,2016,1
0001388133,4,4,2012,2015,0
0001388180,6,6,2012,2017,3
0001388195,4,4,2011,2015,0
0001388311,1,1,2011,2011,0
0001388319,4,4,2013,2016,0
0001388410,1,1,2015,2015,1
0001388430,6,6,2012,2019,0
0001388658,5,5,2016,2020,2
0001389002,8,8,2013,2020,4
0001389050,1,1,2013,2013,0
0001389072,4,4,2011,2014,1
0001389217,3,3,2011,2013,2
0001389415,1,1,2014,2014,1
0001389518,1,1,2020,2020,1
0001389545,3,3,2014,2016,1
0001390478,1,1,2013,2013,0
0001390844,8,8,2011,2018,1
0001391127,10,10,2011,2020,3
0001391135,1,1,2020,2020,0
0001391390,1,1,2011,2011,0
0001391636,1,1,2013,2013,1
0001392363,6,6,2012,2017,1
0001392380,1,1,2013,2013,0
0001392477,1,1,2013,2013,0
0001392522,1,1,2011,2011,0
0001392545,2,2,2011,2013,0
0001392694,4,4,2016,2020,2
0001393020,2,2,2015,2016,2
0001393052,4,4,2013,2016,0
0001393066,5,5,2013,2020,0
0001393434,6,6,2014,2020,3
0001393463,2,2,2011,2012,2
0001393540,4,4,2015,2020,2
0001393631,1,1,2012,2012,0
0001393883,6,6,2011,2020,1
0001394056,3,3,2018,2020,0
0001394108,4,4,2017,2020,0
0001394156,7,7,2011,2017,1
0001394159,3,3,2011,2013,0
0001394638,5,5,2012,2018,2
0001394872,3,3,2013,2015,3
0001395400,1,1,2013,2013,1
0001395848,4,4,2015,2018,1
0001395937,5,5,2016,2020,1
0001395942,3,3,2018,2020,0
0001396009,8,8,2013,2020,0
0001396033,7,7,2011,2017,1
0001396118,3,3,2011,2013,3
0001396536,4,4,2011,2016,1
0001396814,7,7,2011,2017,0
0001396838,1,1,2011,2011,0
0001397016,9,9,2012,2020,0
0001397047,7,7,2014,2020,1
0001397183,4,4,2011,2014,2
0001397187,2,2,2019,2020,0
0001397410,2,2,2011,2012,0
0001397516,1,1,2011,2011,0
0001397702,2,2,2019,2020,0
0001398137,5,5,2015,2019,3
0001398529,2,2,2015,2016,1
0001398659,6,6,2011,2020,0
0001398702,1,1,2014,2014,0
0001398733,3,3,2018,2020,2
0001398797,4,4,2012,2015,3
0001398805,10,10,2011,2020,5
0001399306,2,2,2019,2020,0
0001399356,1,1,2011,2011,0
0001399520,8,8,2013,2020,1
0001399521,2,2,2011,2012,0
0001399529,3,3,2015,2019,2
0001399587,2,2,2013,2014,0
0001399855,7,7,2012,2018,3
0001399935,8,8,2011,2018,3
0001400431,1,1,2012,2012,0
0001400891,7,7,2011,2020,0
0001401257,4,4,2012,2020,1
0001401680,7,7,2013,2019,0
0001401688,2,2,2011,2012,0
0001401708,4,4,2013,2016,1
0001402057,2,2,2019,2020,0
0001402328,2,2,2019,2020,0
0001402366,1,1,2013,2013,0
0001402436,6,6,2011,2016,1
0001402479,6,6,2013,2018,3
0001402737,2,2,2015,2016,0
0001403161,7,7,2011,2020,0
0001403568,3,3,2012,2020,0
0001403570,1,1,2017,2017,0
0001403676,5,5,2011,2017,1
0001403853,5,5,2012,2019,2
0001404123,1,1,2019,2019,0
0001404592,3,3,2011,2013,3
0001404624,5,5,2011,2015,1
0001404655,3,3,2014,2016,0
0001404804,3,3,2011,2020,1
0001405041,2,2,2011,2012,2
0001405073,1,1,2017,2017,0
0001405277,3,3,2011,2013,1
0001405686,3,3,2011,2013,3
0001405858,6,6,2011,2016,4
0001406243,2,2,2012,2013,1
0001406666,6,6,2011,2016,1
0001407038,4,4,2011,2014,3
0001407190,2,2,2013,2014,1
0001407268,1,1,2012,2012,0
0001407704,4,4,2016,2020,3
0001407805,3,3,2011,2013,1
0001408057,2,2,2013,2018,0
0001408075,4,4,2017,2020,0
0001408198,2,2,2013,2020,0
0001408278,7,7,2012,2019,0
0001408287,2,2,2012,2013,0
0001408299,4,4,2012,2015,3
0001408351,4,4,2012,2015,3
0001408356,3,3,2013,2015,0
0001408710,9,9,2012,2020,1
0001409014,3,3,2011,2013,2
0001409171,7,7,2012,2019,0
0001409175,1,1,2018,2018,1
0001409269,1,1,2017,2017,1
0001409375,5,5,2012,2016,2
0001409565,1,1,2012,2012,1
0001409885,2,2,2012,2016,1
0001409916,1,1,2016,2016,0
0001409947,4,4,2017,2020,2
0001409999,1,1,2020,2020,0
0001410056,3,3,2011,2013,0
0001410098,2,2,2019,2020,0
0001410172,8,8,2011,2019,3
0001410384,7,7,2014,2020,0
0001410428,4,4,2013,2018,2
0001410471,3,3,2011,2013,0
0001410711,2,2,2012,2013,0
0001411207,6,6,2015,2020,1
0001411685,1,1,2020,2020,1
0001411688,5,5,2013,2020,0
0001411861,1,1,2011,2011,0
0001411879,3,3,2014,2016,0
0001411906,1,1,2014,2014,1
0001412043,1,1,2014,2014,0
0001412232,1,1,2014,2014,0
0001412270,4,4,2014,2017,0
0001412347,3,3,2011,2017,2
0001413119,2,2,2016,2017,1
0001413263,8,8,2012,2019,2
0001413329,10,10,2011,2020,0
0001413447,2,2,2019,2020,0
0001413547,1,1,2012,2012,0
0001413754,1,1,2020,2020,1
0001413891,3,3,2013,2019,2
0001413909,3,3,2018,2020,1
0001413990,2,2,2013,2014,1
0001414043,1,1,2016,2016,1
0001414078,3,3,2011,2013,0
0001414628,1,1,2012,2012,1
0001414767,6,6,2015,2020,2
0001414953,6,6,2013,2020,2
0001415020,2,2,2013,2014,1
0001415301,6,6,2012,2017,1
0001415336,5,5,2011,2015,1
0001415404,6,6,2011,2016,0
0001415624,2,2,2014,2015,0
0001415684,8,8,2011,2020,3
0001415744,1,1,2019,2019,1
0001415917,3,3,2011,2013,2
0001416083,1,1,2012,2012,0
0001416697,5,5,2016,2020,0
0001416876,2,2,2011,2012,0
0001417172,3,3,2012,2014,2
0001417398,8,8,2012,2020,1
0001417663,4,4,2012,2015,3
0001417926,2,2,2015,2016,1
0001418065,1,1,2012,2012,1
0001418091,7,7,2014,2020,0
0001418133,4,4,2011,2015,2
0001418134,1,1,2011,2011,0
0001418135,3,3,2016,2020,0
0001418506,1,1,2012,2012,1
0001418780,2,2,2016,2017,1
0001418819,9,9,2011,2019,0
0001419051,6,6,2011,2018,4
0001419275,5,5,2013,2020,2
0001419428,3,3,2011,2013,0
0001419581,5,5,2011,2015,0
0001419612,4,4,2015,2020,0
0001419625,1,1,2016,2016,0
0001419793,8,8,2012,2020,5
0001419951,10,10,2011,2020,2
0001420030,3,3,2012,2014,3
0001420108,2,2,2014,2015,1
0001420302,7,7,2012,2018,0
0001420368,2,2,2017,2019,0
0001420520,4,4,2017,2020,1
0001420720,7,7,2013,2020,2
0001420800,8,8,2011,2020,0
0001421182,7,7,2011,2020,3
0001421517,3,3,2011,2013,1
0001421561,3,3,2011,2013,0
0001421819,1,1,2020,2020,0
0001421871,1,1,2012,2012,1
0001421907,3,3,2017,2020,2
0001422105,4,4,2011,2014,2
0001422109,3,3,2011,2013,0
0001422768,2,2,2018,2019,1
0001422862,3,3,2012,2014,1
0001422892,6,6,2013,2020,2
0001422992,2,2,2011,2012,2
0001423221,9,9,2011,2020,0
0001423357,1,1,2013,2013,1
0001423542,4,4,2011,2014,0
0001424328,2,2,2012,2013,0
0001424454,3,3,2011,2013,0
0001424640,2,2,2011,2012,1
0001424657,4,4,2011,2020,3
0001424755,4,4,2014,2017,0
0001424768,8,8,2011,2020,2
0001424822,1,1,2011,2011,1
0001424844,6,6,2011,2019,1
0001424929,8,8,2013,2020,1
0001425173,1,1,2013,2013,1
0001425203,2,2,2015,2016,0
0001425287,5,5,2014,2019,1
0001425450,4,4,2017,2020,0
0001425565,5,5,2011,2015,3
0001425715,2,2,2011,2012,0
0001425808,2,2,2013,2014,2
0001426506,4,4,2017,2020,1
0001426780,1,1,2011,2011,1
0001426945,4,4,2016,2019,0
0001427030,2,2,2011,2012,1
0001427570,2,2,2018,2019,1
0001427714,1,1,2012,2012,1
0001427925,5,5,2012,2016,3
0001428397,1,1,2013,2013,0
0001428469,1,1,2011,2011,0
0001428669,3,3,2011,2013,1
0001428875,7,7,2014,2020,0
0001429260,4,4,2017,2020,1
0001429393,5,5,2014,2020,2
0001429560,2,2,2015,2018,2
0001429592,1,1,2013,2013,0
0001429627,2,2,2011,2012,0
0001429764,4,4,2013,2016,4
0001429775,1,1,2011,2011,0
0001429896,2,2,2011,2012,0
0001430300,1,1,2020,2020,0
0001430523,2,2,2019,2020,1
0001430602,4,4,2011,2014,1
0001430960,5,5,2011,2015,1
0001431074,8,8,2011,2020,2
0001431372,3,3,2013,2015,2
0001431824,1,1,2011,2011,0
0001431888,1,1,2011,2011,0
0001432150,5,5,2011,2015,1
0001432176,2,2,2011,2012,2
0001432963,3,3,2011,2014,1
0001432967,1,1,2012,2012,1
0001433195,6,6,2015,2020,1
0001433269,4,4,2011,2014,0
0001433607,6,6,2015,2020,1
0001433660,6,6,2011,2016,0
0001433714,3,3,2014,2016,1
0001433966,3,3,2012,2014,1
0001434070,4,4,2017,2020,1
0001434110,3,3,2011,2014,1
0001434388,4,4,2012,2015,1
0001434389,2,2,2011,2012,2
0001434477,4,4,2011,2016,2
0001434524,3,3,2015,2017,1
0001434588,2,2,2011,2012,0
0001434589,1,1,2011,2011,1
0001434647,2,2,2019,2020,0
0001434674,2,2,2012,2013,0
0001434729,5,5,2011,2015,0
0001435049,2,2,2015,2016,1
0001435064,6,6,2011,2019,0
0001435224,1,1,2016,2016,0
0001435375,2,2,2016,2019,0
0001435617,1,1,2020,2020,0
0001436126,7,7,2012,2020,0
0001436161,3,3,2012,2017,1
0001436208,2,2,2019,2020,0
0001436229,4,4,2011,2016,2
0001437106,5,5,2013,2017,1
0001437107,3,3,2011,2016,0
0001437226,10,10,2011,2020,1
0001437283,4,4,2013,2018,2
0001437352,5,5,2016,2020,0
