comparison_id,replicate,status,model_a_ap,model_b_ap,delta_ap_a_minus_b,model_a_roc_auc,model_b_roc_auc,delta_roc_auc_a_minus_b
qnn_minus_pca_matched_fixed_l2_logistic,755,VALID,0.38626104207314493,0.38059828097824616,0.005662761094898772,0.7486636214314787,0.7479078221445734,0.0007557992869052788
xgboost_minus_hist_gradient_boosting,756,VALID,0.41379962528889813,0.41389332371632576,-9.369842742762424e-05,0.7601721215040714,0.760807502755982,-0.0006353812519105384
xgboost_minus_random_forest,756,VALID,0.41379962528889813,0.4071451124503922,0.006654512838505933,0.7601721215040714,0.7603256401289521,-0.00015351862488066637
qnn_minus_pca_matched_mlp,756,VALID,0.383585589201457,0.3963937994961914,-0.01280821029473439,0.7408788861663594,0.744512555930225,-0.003633669763865588
qnn_minus_pca_matched_fixed_l2_logistic,756,VALID,0.383585589201457,0.3844020575340639,-0.0008164683326069011,0.7408788861663594,0.7425244274968271,-0.0016455413304676814
xgboost_minus_hist_gradient_boosting,757,VALID,0.40892523074930603,0.39714556192220013,0.011779668827105905,0.7589759300424443,0.7569975513859852,0.001978378656459112
xgboost_minus_random_forest,757,VALID,0.40892523074930603,0.39151690593431493,0.017408324814991105,0.7589759300424443,0.7586687123742073,0.00030721766823704755
qnn_minus_pca_matched_mlp,757,VALID,0.3744697663251328,0.38574435274574403,-0.011274586420611243,0.7381402481993969,0.7400310281843687,-0.00189077998497178
qnn_minus_pca_matched_fixed_l2_logistic,757,VALID,0.3744697663251328,0.3811402611199801,-0.006670494794847326,0.7381402481993969,0.7390673242612403,-0.0009270760618433904
xgboost_minus_hist_gradient_boosting,758,VALID,0.4304212525852042,0.42695932786437946,0.0034619247208247383,0.7656332465845784,0.7651137479934864,0.0005194985910920158
xgboost_minus_random_forest,758,VALID,0.4304212525852042,0.4197721344482806,0.010649118136923597,0.7656332465845784,0.7651107109587808,0.0005225356257976266
qnn_minus_pca_matched_mlp,758,VALID,0.40899000181221407,0.4206217985060688,-0.011631796693854723,0.7493567284399526,0.7522273336436631,-0.002870605203710519
qnn_minus_pca_matched_fixed_l2_logistic,758,VALID,0.40899000181221407,0.4076632387156276,0.0013267630965864696,0.7493567284399526,0.7514134635613816,-0.0020567351214290097
xgboost_minus_hist_gradient_boosting,759,VALID,0.4025601899515001,0.39551681410054895,0.007043375850951161,0.7560843990964206,0.7554093651295788,0.0006750339668417649
xgboost_minus_random_forest,759,VALID,0.4025601899515001,0.3944535627139755,0.008106627237524588,0.7560843990964206,0.7553662217041951,0.0007181773922254608
qnn_minus_pca_matched_mlp,759,VALID,0.37063610990160584,0.38017953117890246,-0.009543421277296626,0.7365041398755747,0.7346679625758323,0.001836177299742392
qnn_minus_pca_matched_fixed_l2_logistic,759,VALID,0.37063610990160584,0.37131265286041815,-0.0006765429588123095,0.7365041398755747,0.7341368738939478,0.0023672659816269537
xgboost_minus_hist_gradient_boosting,760,VALID,0.3991832371224134,0.40230469412657177,-0.00312145700415839,0.760530701434073,0.7611920318961785,-0.0006613304621054805
xgboost_minus_random_forest,760,VALID,0.3991832371224134,0.4001028753273567,-0.0009196382049433405,0.760530701434073,0.7574418870059297,0.0030888144281432384
qnn_minus_pca_matched_mlp,760,VALID,0.3749699474611402,0.37988534531871915,-0.00491539785757894,0.7381498481192856,0.7417223000553654,-0.0035724519360798013
qnn_minus_pca_matched_fixed_l2_logistic,760,VALID,0.3749699474611402,0.36555367757310225,0.009416269888037954,0.7381498481192856,0.7389442040215503,-0.0007943559022646207
xgboost_minus_hist_gradient_boosting,761,VALID,0.41542192327796335,0.40949173214919266,0.00593019112877069,0.758279303465648,0.7583923306245735,-0.00011302715892547166
xgboost_minus_random_forest,761,VALID,0.41542192327796335,0.4060233154317075,0.009398607846255846,0.758279303465648,0.7570654219649274,0.0012138815007205483
qnn_minus_pca_matched_mlp,761,VALID,0.3824860610760792,0.3940595541293231,-0.0115734930532439,0.7386876444769873,0.7428230317056416,-0.004135387228654253
qnn_minus_pca_matched_fixed_l2_logistic,761,VALID,0.3824860610760792,0.3835119118254345,-0.0010258507493552949,0.7386876444769873,0.7418372549020724,-0.003149610425085103
xgboost_minus_hist_gradient_boosting,762,VALID,0.4017926404073407,0.3977437720497521,0.004048868357588609,0.7632488048915866,0.7651321411044845,-0.0018833362128978237
xgboost_minus_random_forest,762,VALID,0.4017926404073407,0.3999469094099909,0.0018457309973498037,0.7632488048915866,0.7630310694013079,0.0002177354902787032
qnn_minus_pca_matched_mlp,762,VALID,0.38452626209009944,0.3874407876704585,-0.0029145255803590397,0.7457214693849993,0.7472754832690766,-0.0015540138840772766
qnn_minus_pca_matched_fixed_l2_logistic,762,VALID,0.38452626209009944,0.36766390664835635,0.016862355441743082,0.7457214693849993,0.7443333944906472,0.0013880748943521093
xgboost_minus_hist_gradient_boosting,763,VALID,0.4143248943070579,0.4128276807579145,0.0014972135491433947,0.7506189533953885,0.7511505691313246,-0.0005316157359360751
xgboost_minus_random_forest,763,VALID,0.4143248943070579,0.414904596561844,-0.0005797022547860964,0.7506189533953885,0.7513528712465989,-0.0007339178512103528
qnn_minus_pca_matched_mlp,763,VALID,0.39040388974639134,0.4062211770338904,-0.015817287287499038,0.7344806540391506,0.7404807747028408,-0.006000120663690156
qnn_minus_pca_matched_fixed_l2_logistic,763,VALID,0.39040388974639134,0.39275693702502573,-0.0023530472786343903,0.7344806540391506,0.7372509510545351,-0.0027702970153844486
xgboost_minus_hist_gradient_boosting,764,VALID,0.39184721571556796,0.38020805460639057,0.011639161109177398,0.7483350152157979,0.7461489059653093,0.002186109250488677
xgboost_minus_random_forest,764,VALID,0.39184721571556796,0.381123255981885,0.010723959733682953,0.7483350152157979,0.7456162629134891,0.00271875230230878
qnn_minus_pca_matched_mlp,764,VALID,0.36046764651423935,0.37204227149524793,-0.011574624981008586,0.7266326482563059,0.7304492710227986,-0.003816622766492639
qnn_minus_pca_matched_fixed_l2_logistic,764,VALID,0.36046764651423935,0.35921366200050636,0.0012539845137329864,0.7266326482563059,0.7280193845684524,-0.0013867363121464749
xgboost_minus_hist_gradient_boosting,765,VALID,0.41273366929011884,0.4052706855377502,0.007462983752368646,0.7586388510062825,0.7566055726423546,0.0020332783639278595
xgboost_minus_random_forest,765,VALID,0.41273366929011884,0.3997521462883073,0.012981523001811546,0.7586388510062825,0.7565995241057011,0.002039326900581395
qnn_minus_pca_matched_mlp,765,VALID,0.3787836300619739,0.3874973187247974,-0.008713688662823516,0.7353002014276828,0.7376692306375501,-0.002369029209867257
qnn_minus_pca_matched_fixed_l2_logistic,765,VALID,0.3787836300619739,0.38525016646274945,-0.006466536400775547,0.7353002014276828,0.7378115994955748,-0.0025113980678920234
xgboost_minus_hist_gradient_boosting,766,VALID,0.4041101596026867,0.3936726346883589,0.010437524914327811,0.7563775534533552,0.7553703705469843,0.0010071829063709181
xgboost_minus_random_forest,766,VALID,0.4041101596026867,0.39458709969029415,0.00952305991239255,0.7563775534533552,0.7550320996708728,0.0013454537824824087
qnn_minus_pca_matched_mlp,766,VALID,0.3670361324930218,0.3840512617006212,-0.0170151292075994,0.7331261843951205,0.7365616455307473,-0.0034354611356268716
qnn_minus_pca_matched_fixed_l2_logistic,766,VALID,0.3670361324930218,0.37740154971831485,-0.01036541722529305,0.7331261843951205,0.7344564383408788,-0.001330253945758364
xgboost_minus_hist_gradient_boosting,767,VALID,0.4188104100542412,0.41116269696754915,0.007647713086692043,0.75948022485249,0.7558429286345357,0.003637296217954278
xgboost_minus_random_forest,767,VALID,0.4188104100542412,0.4179873712069457,0.0008230388472955097,0.75948022485249,0.7599533275976145,-0.00047310274512446515
qnn_minus_pca_matched_mlp,767,VALID,0.38349647515292357,0.3907272363985191,-0.007230761245595518,0.7375302982134849,0.7398370125558202,-0.0023067143423353142
qnn_minus_pca_matched_fixed_l2_logistic,767,VALID,0.38349647515292357,0.3798120346850684,0.0036844404678551546,0.7375302982134849,0.738203797693411,-0.0006734994799261207
xgboost_minus_hist_gradient_boosting,768,VALID,0.4248947291490699,0.4163052759337692,0.00858945321530069,0.7700911587709213,0.770191329483264,-0.00010017071234269537
xgboost_minus_random_forest,768,VALID,0.4248947291490699,0.4204605686972132,0.0044341604518566835,0.7700911587709213,0.7713555002677113,-0.0012643414967900002
qnn_minus_pca_matched_mlp,768,VALID,0.4040048943282951,0.40807498735506287,-0.0040700930267677515,0.7503475741174851,0.7517226396192053,-0.001375065501720174
qnn_minus_pca_matched_fixed_l2_logistic,768,VALID,0.4040048943282951,0.3922193489379377,0.011785545390357421,0.7503475741174851,0.7499538507367396,0.00039372338074550317
xgboost_minus_hist_gradient_boosting,769,VALID,0.3966848812092778,0.3921544045065812,0.004530476702696629,0.7482004424205534,0.747596073895536,0.0006043685250174402
xgboost_minus_random_forest,769,VALID,0.3966848812092778,0.3881778091963879,0.008507072012889916,0.7482004424205534,0.7462372622675646,0.001963180152988797
qnn_minus_pca_matched_mlp,769,VALID,0.3625776417426531,0.372422061590168,-0.009844419847514885,0.720960888971792,0.7241624024398952,-0.0032015134681031565
qnn_minus_pca_matched_fixed_l2_logistic,769,VALID,0.3625776417426531,0.36645692545351016,-0.003879283710857051,0.720960888971792,0.7208102329348168,0.00015065603697517194
xgboost_minus_hist_gradient_boosting,770,VALID,0.41480250225144255,0.41939194226408666,-0.004589440012644108,0.7666102225701015,0.7665237443867441,8.647818335738577e-05
xgboost_minus_random_forest,770,VALID,0.41480250225144255,0.4176239612165412,-0.0028214589650986666,0.7666102225701015,0.7660058384964391,0.0006043840736623673
qnn_minus_pca_matched_mlp,770,VALID,0.3926382619194942,0.39862900732029954,-0.005990745400805353,0.7469451498953171,0.7494858566481285,-0.0025407067528113725
qnn_minus_pca_matched_fixed_l2_logistic,770,VALID,0.3926382619194942,0.38601067112549703,0.006627590793997162,0.7469451498953171,0.7458578063883207,0.0010873435069964632
xgboost_minus_hist_gradient_boosting,771,VALID,0.41482162662881905,0.4079500509295761,0.00687157569924296,0.7668067426851326,0.7643055784668522,0.002501164218280394
xgboost_minus_random_forest,771,VALID,0.41482162662881905,0.4092709582965199,0.005550668332299169,0.7668067426851326,0.7660897302079244,0.0007170124772082342
qnn_minus_pca_matched_mlp,771,VALID,0.3793374668003104,0.38970185332293666,-0.010364386522626279,0.7418548369437482,0.7438085047057775,-0.001953667762029321
qnn_minus_pca_matched_fixed_l2_logistic,771,VALID,0.3793374668003104,0.37856006815288346,0.0007773986474269301,0.7418548369437482,0.7432568623185973,-0.0014020253748491251
xgboost_minus_hist_gradient_boosting,772,VALID,0.40391080674411955,0.40203647551190497,0.0018743312322145878,0.7579178087379698,0.7579595860612861,-4.1777323316338766e-05
xgboost_minus_random_forest,772,VALID,0.40391080674411955,0.40390286516716456,7.941576954995089e-06,0.7579178087379698,0.7560422672896576,0.0018755414483121458
qnn_minus_pca_matched_mlp,772,VALID,0.36623344955595233,0.3829336719247995,-0.016700222368847162,0.7370760430128906,0.7418593098338848,-0.00478326682099417
qnn_minus_pca_matched_fixed_l2_logistic,772,VALID,0.36623344955595233,0.371946862139231,-0.005713412583278676,0.7370760430128906,0.7376195032640753,-0.0005434602511846798
xgboost_minus_hist_gradient_boosting,773,VALID,0.40761989620048755,0.3995759601982345,0.00804393600225306,0.762121678908244,0.7630938381340455,-0.0009721592258015166
xgboost_minus_random_forest,773,VALID,0.40761989620048755,0.40296786125308787,0.004652034947399686,0.762121678908244,0.7613851692774128,0.0007365096308311614
qnn_minus_pca_matched_mlp,773,VALID,0.38824420125543013,0.3927664027491169,-0.004522201493686762,0.7398086385567656,0.7399938557319865,-0.00018521717522090864
qnn_minus_pca_matched_fixed_l2_logistic,773,VALID,0.38824420125543013,0.3795220849199219,0.008722116335508234,0.7398086385567656,0.7365255948427409,0.0032830437140246582
xgboost_minus_hist_gradient_boosting,774,VALID,0.4063904659884986,0.4051894344459232,0.0012010315425753926,0.7597771814371128,0.7604769487478125,-0.0006997673106996505
xgboost_minus_random_forest,774,VALID,0.4063904659884986,0.40102859269463803,0.005361873293860564,0.7597771814371128,0.7585598907940503,0.0012172906430625297
qnn_minus_pca_matched_mlp,774,VALID,0.3741983343919698,0.388089990420301,-0.0138916560283312,0.7378050543510137,0.7429402807401071,-0.005135226389093361
qnn_minus_pca_matched_fixed_l2_logistic,774,VALID,0.3741983343919698,0.3819611191399962,-0.007762784748026386,0.7378050543510137,0.7419512597522803,-0.004146205401266534
xgboost_minus_hist_gradient_boosting,775,VALID,0.4285630119406913,0.4200607825900477,0.008502229350643598,0.764518964875552,0.7623186465279779,0.0022003183475741706
xgboost_minus_random_forest,775,VALID,0.4285630119406913,0.4234839736302357,0.005079038310455586,0.764518964875552,0.7640013889538106,0.0005175759217413978
qnn_minus_pca_matched_mlp,775,VALID,0.3793537329221503,0.4075786443143804,-0.0282249113922301,0.7389643778664365,0.745870850239377,-0.006906472372940509
qnn_minus_pca_matched_fixed_l2_logistic,775,VALID,0.3793537329221503,0.3944122956817546,-0.015058562759604321,0.7389643778664365,0.7427165964056711,-0.0037522185392345753
xgboost_minus_hist_gradient_boosting,776,VALID,0.3972406818947652,0.3961606864028669,0.0010799954918983001,0.7489212840388317,0.7479947777692523,0.0009265062695794635
xgboost_minus_random_forest,776,VALID,0.3972406818947652,0.3863086478298234,0.010932034064941809,0.7489212840388317,0.7473444416377206,0.0015768424011111115
qnn_minus_pca_matched_mlp,776,VALID,0.3655954331190375,0.36943702810307116,-0.003841594984033636,0.7249069542284637,0.7298809479676492,-0.0049739937391855005
qnn_minus_pca_matched_fixed_l2_logistic,776,VALID,0.3655954331190375,0.36201701767952466,0.003578415439512872,0.7249069542284637,0.7265510430523667,-0.0016440888239029894
xgboost_minus_hist_gradient_boosting,777,VALID,0.40044612575361366,0.39391353175495564,0.006532593998658021,0.7434589518927055,0.741150056911108,0.0023088949815974757
xgboost_minus_random_forest,777,VALID,0.40044612575361366,0.39535990995097686,0.005086215802636795,0.7434589518927055,0.7390694297706796,0.004389522122025924
qnn_minus_pca_matched_mlp,777,VALID,0.3656312284047211,0.3788768521119098,-0.01324562370718868,0.71998115078719,0.7239631750147517,-0.003982024227561665
qnn_minus_pca_matched_fixed_l2_logistic,777,VALID,0.3656312284047211,0.3756586980383508,-0.01002746963362966,0.71998115078719,0.7216187679915387,-0.0016376172043486292
xgboost_minus_hist_gradient_boosting,778,VALID,0.4058332011769009,0.4031716970995556,0.0026615040773453336,0.756494279968245,0.7567326526017794,-0.0002383726335343228
xgboost_minus_random_forest,778,VALID,0.4058332011769009,0.40284268960500413,0.002990511571896781,0.756494279968245,0.7571544260463217,-0.0006601460780766288
qnn_minus_pca_matched_mlp,778,VALID,0.38783347610186436,0.39362810289660083,-0.005794626794736468,0.7397350232829878,0.7426263702510042,-0.002891346968016406
qnn_minus_pca_matched_fixed_l2_logistic,778,VALID,0.38783347610186436,0.3812243631029079,0.006609112998956446,0.7397350232829878,0.7381671015801807,0.0015679217028070624
xgboost_minus_hist_gradient_boosting,779,VALID,0.4100169426649216,0.41016292221790146,-0.00014597955297984688,0.7614182971326383,0.757122308550991,0.004295988581647259
xgboost_minus_random_forest,779,VALID,0.4100169426649216,0.41121960177220107,-0.001202659107279458,0.7614182971326383,0.7626724832140219,-0.0012541860813836125
qnn_minus_pca_matched_mlp,779,VALID,0.3967563146305756,0.40477630154419636,-0.008019986913620769,0.743808126135032,0.7471983105725282,-0.0033901844374961687
qnn_minus_pca_matched_fixed_l2_logistic,779,VALID,0.3967563146305756,0.3937107043781408,0.0030456102524347717,0.743808126135032,0.7456806026846458,-0.0018724765496137552
xgboost_minus_hist_gradient_boosting,780,VALID,0.4011543894309643,0.398055767606108,0.003098621824856318,0.7550933086358906,0.7536152402100871,0.0014780684258035581
xgboost_minus_random_forest,780,VALID,0.4011543894309643,0.3958018908215409,0.0053524986094234395,0.7550933086358906,0.7539791837136658,0.0011141249222248462
qnn_minus_pca_matched_mlp,780,VALID,0.3695158686991861,0.38605352057272385,-0.01653765187353773,0.7309306765202292,0.7352134726773761,-0.004282796157146884
qnn_minus_pca_matched_fixed_l2_logistic,780,VALID,0.3695158686991861,0.3760703678514531,-0.006554499152266968,0.7309306765202292,0.7329247499508729,-0.001994073430643617
xgboost_minus_hist_gradient_boosting,781,VALID,0.4339891651907049,0.421395775143864,0.012593390046840902,0.7660351614765989,0.7656687933972761,0.0003663680793227764
xgboost_minus_random_forest,781,VALID,0.4339891651907049,0.421202236009965,0.012786929180739925,0.7660351614765989,0.7636921780444408,0.0023429834321581078
qnn_minus_pca_matched_mlp,781,VALID,0.40387588947783454,0.4253857432052857,-0.021509853727451178,0.7467469061468617,0.7506895149364092,-0.0039426087895475526
qnn_minus_pca_matched_fixed_l2_logistic,781,VALID,0.40387588947783454,0.4061943870028625,-0.0023184975250279405,0.7467469061468617,0.7479505276920982,-0.0012036215452365662
xgboost_minus_hist_gradient_boosting,782,VALID,0.40592246840557766,0.4113060912187685,-0.005383622813190825,0.7534644573386744,0.7538996489066442,-0.00043519156796978375
xgboost_minus_random_forest,782,VALID,0.40592246840557766,0.4027230233685982,0.0031994450369794425,0.7534644573386744,0.7558905217006634,-0.002426064361989
qnn_minus_pca_matched_mlp,782,VALID,0.38849541013881844,0.3920850386126039,-0.0035896284737854667,0.7363204708414299,0.7349249403385549,0.0013955305028749976
qnn_minus_pca_matched_fixed_l2_logistic,782,VALID,0.38849541013881844,0.3776104771080244,0.01088493303079402,0.7363204708414299,0.7307690502748316,0.005551420566598297
xgboost_minus_hist_gradient_boosting,783,VALID,0.42395435041073404,0.41240503868171485,0.011549311729019185,0.7631822298188561,0.758862757203707,0.004319472615149089
xgboost_minus_random_forest,783,VALID,0.42395435041073404,0.4116341253600728,0.012320225050661215,0.7631822298188561,0.7591184177194036,0.004063812099452502
qnn_minus_pca_matched_mlp,783,VALID,0.3937559517642804,0.39391564595808704,-0.00015969419380662542,0.7381303408908162,0.7429183134407489,-0.004787972549932684
qnn_minus_pca_matched_fixed_l2_logistic,783,VALID,0.3937559517642804,0.38723191746909646,0.006524034295183945,0.7381303408908162,0.74047064605387,-0.002340305163053835
xgboost_minus_hist_gradient_boosting,784,VALID,0.4231889228428917,0.40870832056900713,0.01448060227388459,0.762325375718619,0.7572273108739545,0.005098064844664574
xgboost_minus_random_forest,784,VALID,0.4231889228428917,0.40991333414616404,0.01327558869672768,0.762325375718619,0.7577736267873052,0.004551748931313826
qnn_minus_pca_matched_mlp,784,VALID,0.38669480616616936,0.38988912789471436,-0.003194321728545002,0.7405710869989435,0.7438008603431069,-0.0032297733441634113
qnn_minus_pca_matched_fixed_l2_logistic,784,VALID,0.38669480616616936,0.388215142401947,-0.0015203362357776307,0.7405710869989435,0.7427878749737346,-0.002216787974791079
xgboost_minus_hist_gradient_boosting,785,VALID,0.41930722663405207,0.4235133943066066,-0.0042061676725545505,0.7631981963764488,0.7634299494026086,-0.00023175302615974225
xgboost_minus_random_forest,785,VALID,0.41930722663405207,0.4067825433402933,0.012524683293758776,0.7631981963764488,0.759758391845155,0.0034398045312937775
qnn_minus_pca_matched_mlp,785,VALID,0.39000487926885774,0.3963160782087573,-0.006311198939899565,0.7433228791583644,0.7451992305822609,-0.0018763514238965273
qnn_minus_pca_matched_fixed_l2_logistic,785,VALID,0.39000487926885774,0.3893584259700778,0.0006464532987799365,0.7433228791583644,0.7438880403842196,-0.0005651612258552596
xgboost_minus_hist_gradient_boosting,786,VALID,0.41087906052985235,0.401303848865476,0.00957521166437636,0.7644687080598306,0.7628077178975382,0.001660990162292375
xgboost_minus_random_forest,786,VALID,0.41087906052985235,0.4078261562093804,0.0030529043204719497,0.7644687080598306,0.7639764198478254,0.0004922882120051986
qnn_minus_pca_matched_mlp,786,VALID,0.39778382593178124,0.4025924410976523,-0.004808615165871055,0.7425984168002151,0.7462559744285395,-0.003657557628324426
qnn_minus_pca_matched_fixed_l2_logistic,786,VALID,0.39778382593178124,0.38820845826021416,0.009575367671567081,0.7425984168002151,0.7425393914491905,5.9025351024644124e-05
xgboost_minus_hist_gradient_boosting,787,VALID,0.424179253331333,0.4108011394562389,0.013378113875094078,0.7634698067054506,0.7612748590034407,0.0021949477020098973
xgboost_minus_random_forest,787,VALID,0.424179253331333,0.4171637039034009,0.0070155494279320885,0.7634698067054506,0.7624218606551665,0.001047946050284132
qnn_minus_pca_matched_mlp,787,VALID,0.39698191589641535,0.40409891822161337,-0.0071170023251980186,0.745603469497353,0.745590969827681,1.2499669671983682e-05
qnn_minus_pca_matched_fixed_l2_logistic,787,VALID,0.39698191589641535,0.3953382062456777,0.0016437096507376237,0.745603469497353,0.7436773217694076,0.0019261477279454153
xgboost_minus_hist_gradient_boosting,788,VALID,0.421480062775802,0.417901978646546,0.0035780841292560317,0.77401205229614,0.7744235666713608,-0.0004115143752208006
xgboost_minus_random_forest,788,VALID,0.421480062775802,0.4155932065297833,0.005886856246018701,0.77401205229614,0.7722851999362457,0.0017268523598943375
qnn_minus_pca_matched_mlp,788,VALID,0.3928703783264093,0.4104627752913529,-0.01759239696494358,0.7474117514817418,0.7541510751342309,-0.006739323652489082
qnn_minus_pca_matched_fixed_l2_logistic,788,VALID,0.3928703783264093,0.3923250858491419,0.0005452924772674228,0.7474117514817418,0.750335620568318,-0.0029238690865762695
xgboost_minus_hist_gradient_boosting,789,VALID,0.41053588320819817,0.40411077048488725,0.006425112723310922,0.756143763702279,0.7529405093008883,0.003203254401390687
xgboost_minus_random_forest,789,VALID,0.41053588320819817,0.4077333423039,0.0028025409042981564,0.756143763702279,0.7541083922124312,0.0020353714898477815
qnn_minus_pca_matched_mlp,789,VALID,0.3750163353126651,0.3777860909302386,-0.0027697556175735327,0.7328175155252759,0.7367204717081935,-0.003902956182917694
qnn_minus_pca_matched_fixed_l2_logistic,789,VALID,0.3750163353126651,0.3709809524650146,0.004035382847650482,0.7328175155252759,0.7356922207633362,-0.0028747052380603266
xgboost_minus_hist_gradient_boosting,790,VALID,0.41335561796257714,0.4159245942947596,-0.002568976332182449,0.7578713707516392,0.7583513851571296,-0.0004800144054903921
xgboost_minus_random_forest,790,VALID,0.41335561796257714,0.41370659728704784,-0.00035097932447070157,0.7578713707516392,0.7547197482456236,0.003151622506015639
qnn_minus_pca_matched_mlp,790,VALID,0.3757403297881945,0.3981206879342555,-0.022380358146060986,0.7296191143860671,0.7342177771573166,-0.00459866277124954
qnn_minus_pca_matched_fixed_l2_logistic,790,VALID,0.3757403297881945,0.3814230140080874,-0.005682684219892931,0.7296191143860671,0.7330416547520133,-0.0034225403659462472
xgboost_minus_hist_gradient_boosting,791,VALID,0.42285490615943094,0.42307423408797423,-0.0002193279285432892,0.7597250346617288,0.760116697181924,-0.00039166252019517955
xgboost_minus_random_forest,791,VALID,0.42285490615943094,0.4125045553066414,0.01035035085278957,0.7597250346617288,0.7574328098384331,0.0022922248232957187
qnn_minus_pca_matched_mlp,791,VALID,0.38193298397351316,0.39006478313397974,-0.00813179916046658,0.7361282629495803,0.7375349447052448,-0.0014066817556644962
qnn_minus_pca_matched_fixed_l2_logistic,791,VALID,0.38193298397351316,0.3804404569961995,0.0014925269773136685,0.7361282629495803,0.7354598032516653,0.0006684596979150692
xgboost_minus_hist_gradient_boosting,792,VALID,0.4002268425492517,0.3948308968314733,0.005395945717778405,0.7598005952207318,0.7585947967897072,0.0012057984310246406
xgboost_minus_random_forest,792,VALID,0.4002268425492517,0.3948935002999207,0.005333342249331019,0.7598005952207318,0.7577949826047556,0.0020056126159762044
qnn_minus_pca_matched_mlp,792,VALID,0.3721009499147371,0.38898676958456974,-0.016885819669832658,0.7405465014069825,0.7439577900358016,-0.00341128862881912
qnn_minus_pca_matched_fixed_l2_logistic,792,VALID,0.3721009499147371,0.37251131703425644,-0.00041036711951936145,0.7405465014069825,0.7381305897658789,0.002415911641103663
xgboost_minus_hist_gradient_boosting,793,VALID,0.4258488820701375,0.4167162496366405,0.00913263243349699,0.7639741160958984,0.762914337068226,0.0010597790276724028
xgboost_minus_random_forest,793,VALID,0.4258488820701375,0.4220743006949822,0.003774581375155295,0.7639741160958984,0.7641993616990043,-0.0002252456031058836
qnn_minus_pca_matched_mlp,793,VALID,0.3931185384392547,0.3997232166973912,-0.006604678258136487,0.7432199845512382,0.7471187344897708,-0.003898749938532675
qnn_minus_pca_matched_fixed_l2_logistic,793,VALID,0.3931185384392547,0.3835018605884096,0.009616677850845079,0.7432199845512382,0.7428667248753474,0.00035325967589072693
xgboost_minus_hist_gradient_boosting,794,VALID,0.3962785069106064,0.3909276158467642,0.005350891063842178,0.7515442069588569,0.7482485701025251,0.0032956368563318295
xgboost_minus_random_forest,794,VALID,0.3962785069106064,0.387199549694556,0.009078957216050398,0.7515442069588569,0.7485817448966382,0.002962462062218729
qnn_minus_pca_matched_mlp,794,VALID,0.3792611214445537,0.37353649622781115,0.0057246252167425515,0.7307332562963524,0.7312424761525893,-0.0005092198562368644
qnn_minus_pca_matched_fixed_l2_logistic,794,VALID,0.3792611214445537,0.3669593380610543,0.01230178338349941,0.7307332562963524,0.7271166790025065,0.0036165772938459018
xgboost_minus_hist_gradient_boosting,795,VALID,0.40996789189488836,0.4022230002992013,0.007744891595687031,0.7577445538194032,0.7562039871142612,0.0015405667051420213
xgboost_minus_random_forest,795,VALID,0.40996789189488836,0.4063390248695256,0.0036288670253627475,0.7577445538194032,0.7539783159895045,0.003766237829898711
qnn_minus_pca_matched_mlp,795,VALID,0.381723796154296,0.3931506697980036,-0.011426873643707591,0.7319662348242432,0.7377558788604169,-0.005789644036173769
qnn_minus_pca_matched_fixed_l2_logistic,795,VALID,0.381723796154296,0.3776508991762003,0.004072896978095708,0.7319662348242432,0.7356967804942823,-0.003730545670039165
xgboost_minus_hist_gradient_boosting,796,VALID,0.41160665247761236,0.40565003140924333,0.005956621068369028,0.7474449720906684,0.7485196653202799,-0.001074693229611512
xgboost_minus_random_forest,796,VALID,0.41160665247761236,0.392678889262461,0.018927763215151383,0.7474449720906684,0.7446120727019113,0.002832899388757082
qnn_minus_pca_matched_mlp,796,VALID,0.3701844551803299,0.3862622296976243,-0.01607777451729442,0.7224283108094386,0.7251253221699309,-0.002697011360492274
qnn_minus_pca_matched_fixed_l2_logistic,796,VALID,0.3701844551803299,0.3802530797828254,-0.010068624602495524,0.7224283108094386,0.7239568722549614,-0.0015285614455228247
xgboost_minus_hist_gradient_boosting,797,VALID,0.39767661510695995,0.39399872885696496,0.0036778862499949883,0.7571758448956212,0.7569964153876927,0.00017942950792848578
xgboost_minus_random_forest,797,VALID,0.39767661510695995,0.39280994576431305,0.004866669342646901,0.7571758448956212,0.7583180849032587,-0.0011422400076375183
qnn_minus_pca_matched_mlp,797,VALID,0.3672289628792077,0.3781409088844977,-0.010911946005289996,0.7372189079775241,0.7401709850978324,-0.0029520771203083163
qnn_minus_pca_matched_fixed_l2_logistic,797,VALID,0.3672289628792077,0.37772066776894303,-0.010491704889735332,0.7372189079775241,0.7388819339631219,-0.0016630259855977547
xgboost_minus_hist_gradient_boosting,798,VALID,0.42769124193261887,0.42739913913933125,0.00029210279328761857,0.7765853250403907,0.7761127301994694,0.0004725948409213254
xgboost_minus_random_forest,798,VALID,0.42769124193261887,0.42730627408261757,0.0003849678500013054,0.7765853250403907,0.7772083292351308,-0.000623004194740151
qnn_minus_pca_matched_mlp,798,VALID,0.3940258169344741,0.40833292532994564,-0.014307108395471557,0.7582092269882398,0.7603690716331732,-0.002159844644933462
qnn_minus_pca_matched_fixed_l2_logistic,798,VALID,0.3940258169344741,0.38720166538854045,0.006824151545933632,0.7582092269882398,0.7560411375534039,0.002168089434835929
xgboost_minus_hist_gradient_boosting,799,VALID,0.4023817120250217,0.3960200332827616,0.006361678742260124,0.7558243445582531,0.7543718995757174,0.0014524449825357166
