historical_sic,observations,x_t_available_core,x_t_available_core_rate,L_complete,L_complete_rate,D_complete,D_complete_rate,R_complete,R_complete_rate,current_assets_coverage,pair_assets_coverage,current_liabilities_coverage,pair_liabilities_coverage,current_current_assets_coverage,pair_current_assets_coverage,current_current_liabilities_coverage,pair_current_liabilities_coverage,current_revenues_coverage,pair_revenues_coverage,current_net_income_coverage,pair_net_income_coverage,current_operating_cash_flow_coverage,pair_operating_cash_flow_coverage,feature_log_assets_t_coverage,feature_roa_t_coverage,feature_ocf_to_assets_t_coverage,feature_current_ratio_t_coverage,feature_liabilities_to_assets_t_coverage,feature_working_capital_to_assets_t_coverage,feature_accruals_to_assets_t_coverage,feature_asset_growth_1y_coverage,feature_delta_roa_1y_coverage,feature_delta_ocf_to_assets_1y_coverage,feature_current_ratio_change_1y_coverage,feature_delta_liabilities_to_assets_1y_coverage,feature_log1p_revenues_t_coverage,feature_profit_margin_t_coverage,feature_ocf_margin_t_coverage,feature_asset_turnover_t_coverage,feature_revenue_growth_1y_coverage
2870.0,199,154,0.7738693467336684,154,0.7738693467336684,150,0.7537688442211056,97,0.48743718592964824,0.8994974874371859,0.8793969849246231,0.8040201005025126,0.7839195979899497,0.8944723618090452,0.8743718592964824,0.8894472361809045,0.8693467336683417,0.5477386934673367,0.5226130653266332,0.8442211055276382,0.8241206030150754,0.8793969849246231,0.8592964824120602,0.8994974874371859,0.8442211055276382,0.8793969849246231,0.8894472361809045,0.8040201005025126,0.8894472361809045,0.8442211055276382,0.8793969849246231,0.8241206030150754,0.8592964824120602,0.8693467336683417,0.7839195979899497,0.5477386934673367,0.5226130653266332,0.5226130653266332,0.5477386934673367,0.49748743718592964
2890.0,176,151,0.8579545454545454,151,0.8579545454545454,145,0.8238636363636364,94,0.5340909090909091,0.9375,0.9090909090909091,0.9488636363636364,0.9261363636363636,0.9261363636363636,0.9034090909090909,0.9375,0.9147727272727273,0.5738636363636364,0.5568181818181818,0.9034090909090909,0.8806818181818182,0.9204545454545454,0.8863636363636364,0.9261363636363636,0.875,0.8920454545454546,0.9090909090909091,0.9261363636363636,0.9090909090909091,0.875,0.9034090909090909,0.8522727272727273,0.8636363636363636,0.8863636363636364,0.9034090909090909,0.5738636363636364,0.5454545454545454,0.5625,0.5738636363636364,0.5568181818181818
2891.0,25,22,0.88,22,0.88,13,0.52,13,0.52,0.92,0.56,0.92,0.56,0.92,0.56,0.92,0.56,0.8,0.52,0.88,0.52,0.88,0.52,0.92,0.88,0.88,0.92,0.92,0.92,0.88,0.56,0.52,0.52,0.56,0.56,0.8,0.8,0.8,0.8,0.52
2911.0,281,214,0.7615658362989324,214,0.7615658362989324,214,0.7615658362989324,59,0.2099644128113879,0.8505338078291815,0.8505338078291815,0.8113879003558719,0.8113879003558719,0.8113879003558719,0.8113879003558719,0.8398576512455516,0.8398576512455516,0.2099644128113879,0.2099644128113879,0.8469750889679716,0.8469750889679716,0.8434163701067615,0.8434163701067615,0.8505338078291815,0.8469750889679716,0.8434163701067615,0.8113879003558719,0.8113879003558719,0.8113879003558719,0.8398576512455516,0.8505338078291815,0.8469750889679716,0.8434163701067615,0.8113879003558719,0.8113879003558719,0.2099644128113879,0.2099644128113879,0.2099644128113879,0.2099644128113879,0.2099644128113879
2990.0,32,26,0.8125,26,0.8125,26,0.8125,20,0.625,0.90625,0.875,0.90625,0.875,0.84375,0.8125,0.90625,0.875,0.625,0.625,0.875,0.84375,0.875,0.84375,0.90625,0.875,0.875,0.84375,0.90625,0.84375,0.875,0.875,0.84375,0.84375,0.8125,0.875,0.625,0.625,0.625,0.625,0.625
3011.0,35,31,0.8857142857142857,31,0.8857142857142857,31,0.8857142857142857,28,0.8,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.8,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8
3021.0,41,39,0.9512195121951219,39,0.9512195121951219,38,0.926829268292683,35,0.8536585365853658,0.975609756097561,0.9512195121951219,0.975609756097561,0.9512195121951219,0.975609756097561,0.9512195121951219,0.975609756097561,0.9512195121951219,0.8536585365853658,0.8536585365853658,0.9512195121951219,0.926829268292683,0.9512195121951219,0.926829268292683,0.975609756097561,0.9512195121951219,0.9512195121951219,0.975609756097561,0.975609756097561,0.975609756097561,0.9512195121951219,0.9512195121951219,0.926829268292683,0.926829268292683,0.9512195121951219,0.9512195121951219,0.8536585365853658,0.8536585365853658,0.8536585365853658,0.8536585365853658,0.8536585365853658
3050.0,22,21,0.9545454545454546,21,0.9545454545454546,21,0.9545454545454546,17,0.7727272727272727,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.7727272727272727,0.7727272727272727,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727
3060.0,72,64,0.8888888888888888,64,0.8888888888888888,64,0.8888888888888888,59,0.8194444444444444,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8194444444444444,0.9027777777777778,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.9027777777777778,0.9027777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9027777777777778,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8194444444444444
3080.0,56,38,0.6785714285714286,38,0.6785714285714286,36,0.6428571428571429,24,0.42857142857142855,0.875,0.8571428571428571,0.875,0.8571428571428571,0.875,0.8571428571428571,0.7857142857142857,0.7678571428571429,0.5892857142857143,0.5357142857142857,0.8214285714285714,0.8035714285714286,0.8571428571428571,0.8392857142857143,0.875,0.8035714285714286,0.8392857142857143,0.7857142857142857,0.875,0.7857142857142857,0.7678571428571429,0.8571428571428571,0.7857142857142857,0.8214285714285714,0.75,0.8571428571428571,0.5892857142857143,0.5178571428571429,0.5535714285714286,0.5892857142857143,0.5357142857142857
3081.0,55,42,0.7636363636363637,42,0.7636363636363637,41,0.7454545454545455,24,0.43636363636363634,0.9272727272727272,0.9090909090909091,0.9272727272727272,0.9090909090909091,0.9090909090909091,0.8909090909090909,0.9272727272727272,0.9090909090909091,0.6181818181818182,0.6,0.7818181818181819,0.7636363636363637,0.9090909090909091,0.8909090909090909,0.9272727272727272,0.7818181818181819,0.9090909090909091,0.9090909090909091,0.9272727272727272,0.9090909090909091,0.7818181818181819,0.9090909090909091,0.7636363636363637,0.8909090909090909,0.8909090909090909,0.9090909090909091,0.6181818181818182,0.4727272727272727,0.6,0.6181818181818182,0.5636363636363636
3086.0,35,31,0.8857142857142857,31,0.8857142857142857,28,0.8,27,0.7714285714285715,0.9428571428571428,0.8857142857142857,0.9428571428571428,0.8857142857142857,0.9428571428571428,0.8857142857142857,0.9428571428571428,0.8857142857142857,0.8571428571428571,0.7714285714285715,0.8857142857142857,0.8,0.8857142857142857,0.8,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8,0.8,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7714285714285715
3089.0,185,166,0.8972972972972973,166,0.8972972972972973,142,0.7675675675675676,114,0.6162162162162163,0.9567567567567568,0.8216216216216217,0.9621621621621622,0.8324324324324325,0.9405405405405406,0.8,0.9459459459459459,0.8108108108108109,0.7081081081081081,0.6324324324324324,0.9405405405405406,0.8,0.9459459459459459,0.8108108108108109,0.9459459459459459,0.9243243243243243,0.9297297297297298,0.9243243243243243,0.9459459459459459,0.9243243243243243,0.918918918918919,0.8,0.7783783783783784,0.7891891891891892,0.7837837837837838,0.8,0.7081081081081081,0.6864864864864865,0.6972972972972973,0.7081081081081081,0.6270270270270271
3100.0,61,52,0.8524590163934426,52,0.8524590163934426,23,0.3770491803278688,21,0.3442622950819672,0.9344262295081968,0.45901639344262296,0.9344262295081968,0.47540983606557374,0.9180327868852459,0.4426229508196721,0.9016393442622951,0.4426229508196721,0.7540983606557377,0.3770491803278688,0.9180327868852459,0.47540983606557374,0.9016393442622951,0.45901639344262296,0.9016393442622951,0.8852459016393442,0.8852459016393442,0.8688524590163934,0.9016393442622951,0.8688524590163934,0.8852459016393442,0.4098360655737705,0.4098360655737705,0.4098360655737705,0.39344262295081966,0.4098360655737705,0.7540983606557377,0.7540983606557377,0.7540983606557377,0.7377049180327869,0.36065573770491804
3140.0,78,73,0.9358974358974359,73,0.9358974358974359,55,0.7051282051282052,39,0.5,0.9487179487179487,0.7051282051282052,0.9487179487179487,0.7051282051282052,0.9487179487179487,0.7051282051282052,0.9487179487179487,0.7051282051282052,0.6410256410256411,0.5,0.9358974358974359,0.7051282051282052,0.9358974358974359,0.7051282051282052,0.9487179487179487,0.9358974358974359,0.9358974358974359,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9358974358974359,0.7051282051282052,0.7051282051282052,0.7051282051282052,0.7051282051282052,0.7051282051282052,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.5
3211.0,12,11,0.9166666666666666,11,0.9166666666666666,10,0.8333333333333334,4,0.3333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.4166666666666667,0.3333333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333
3220.0,21,19,0.9047619047619048,19,0.9047619047619048,19,0.9047619047619048,9,0.42857142857142855,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.42857142857142855,0.42857142857142855,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
3221.0,20,20,1.0,20,1.0,20,1.0,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3231.0,32,23,0.71875,23,0.71875,14,0.4375,13,0.40625,0.84375,0.5625,0.8125,0.5,0.84375,0.5625,0.78125,0.5,0.65625,0.40625,0.8125,0.5625,0.8125,0.5625,0.84375,0.8125,0.8125,0.78125,0.8125,0.78125,0.8125,0.5625,0.5625,0.5625,0.5,0.5,0.65625,0.65625,0.65625,0.65625,0.40625
3241.0,15,15,1.0,15,1.0,15,1.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3250.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3260.0,12,9,0.75,9,0.75,2,0.16666666666666666,2,0.16666666666666666,0.9166666666666666,0.25,0.9166666666666666,0.25,0.9166666666666666,0.25,0.9166666666666666,0.25,0.4166666666666667,0.25,0.9166666666666666,0.25,0.75,0.16666666666666666,0.9166666666666666,0.8333333333333334,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75,0.25,0.25,0.16666666666666666,0.25,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25
3270.0,30,19,0.6333333333333333,19,0.6333333333333333,16,0.5333333333333333,15,0.5,0.9,0.6666666666666666,0.9,0.6666666666666666,0.9,0.6666666666666666,0.9,0.6666666666666666,0.7333333333333333,0.5333333333333333,0.6333333333333333,0.5666666666666667,0.8,0.6,0.9,0.6333333333333333,0.8,0.9,0.9,0.9,0.6333333333333333,0.6333333333333333,0.5333333333333333,0.5666666666666667,0.6666666666666666,0.6333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.7333333333333333,0.5
3272.0,48,35,0.7291666666666666,35,0.7291666666666666,35,0.7291666666666666,21,0.4375,0.8333333333333334,0.8125,0.8333333333333334,0.8125,0.8333333333333334,0.8125,0.7916666666666666,0.7708333333333334,0.5208333333333334,0.5208333333333334,0.7916666666666666,0.7708333333333334,0.75,0.75,0.8333333333333334,0.7916666666666666,0.75,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.75,0.8125,0.7708333333333334,0.75,0.7708333333333334,0.8125,0.5208333333333334,0.4375,0.4375,0.5208333333333334,0.4583333333333333
3281.0,9,2,0.2222222222222222,2,0.2222222222222222,1,0.1111111111111111,0,0.0,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
3290.0,36,30,0.8333333333333334,30,0.8333333333333334,30,0.8333333333333334,26,0.7222222222222222,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.75,0.75,0.75,0.75
3310.0,77,72,0.935064935064935,72,0.935064935064935,61,0.7922077922077922,53,0.6883116883116883,0.961038961038961,0.8181818181818182,0.961038961038961,0.8181818181818182,0.961038961038961,0.8181818181818182,0.961038961038961,0.8181818181818182,0.8441558441558441,0.7012987012987013,0.935064935064935,0.7922077922077922,0.948051948051948,0.8051948051948052,0.961038961038961,0.935064935064935,0.948051948051948,0.961038961038961,0.961038961038961,0.961038961038961,0.935064935064935,0.8181818181818182,0.7922077922077922,0.8051948051948052,0.8181818181818182,0.8181818181818182,0.8441558441558441,0.8311688311688312,0.8441558441558441,0.8441558441558441,0.7012987012987013
3312.0,133,127,0.9548872180451128,127,0.9548872180451128,127,0.9548872180451128,91,0.6842105263157895,0.9624060150375939,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.6842105263157895,0.6842105263157895,0.9624060150375939,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9624060150375939,0.9624060150375939,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.9548872180451128,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
3317.0,39,34,0.8717948717948718,34,0.8717948717948718,31,0.7948717948717948,26,0.6666666666666666,0.9487179487179487,0.8205128205128205,0.9487179487179487,0.8205128205128205,0.9487179487179487,0.8205128205128205,0.9487179487179487,0.8205128205128205,0.7435897435897436,0.6666666666666666,0.8717948717948718,0.7948717948717948,0.8717948717948718,0.7948717948717948,0.9487179487179487,0.8717948717948718,0.8717948717948718,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.8717948717948718,0.8205128205128205,0.7948717948717948,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.6666666666666666
3320.0,4,4,1.0,4,1.0,2,0.5,2,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.75,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5
3330.0,27,25,0.9259259259259259,25,0.9259259259259259,25,0.9259259259259259,14,0.5185185185185185,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.5185185185185185,0.5185185185185185,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185
3334.0,23,22,0.9565217391304348,22,0.9565217391304348,22,0.9565217391304348,7,0.30434782608695654,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.30434782608695654,0.30434782608695654,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654
3341.0,30,24,0.8,24,0.8,23,0.7666666666666667,16,0.5333333333333333,0.9,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.5666666666666667,0.5666666666666667,0.9,0.8666666666666667,0.9,0.8666666666666667,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667,0.7666666666666667,0.8333333333333334,0.8333333333333334,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.5666666666666667
