accession,feature_year,eligible_observation_count,eligible_ciks,eligible_names,accession_registrant_count,xbrl_expected,statement_entity_ciks,audit_scope_cik_groups,heading_only_statement_ciks,statement_evidence_by_cik,audit_opinion_phrase_count,normalized_name_collision_ciks,xbrl_context_files,xbrl_entity_ciks,xbrl_non_cik_identifiers,xbrl_entity_names,xbrl_entity_count,xbrl_context_count,xbrl_fact_reference_count,unresolved_multi_cik_audit_groups,scope_status,scope_reason,manual_evidence,manual_series_id,non_operating_issuer_ciks,statement_entity_count,joint_scope_structure
0001282266-20-000022,2019,2,0001282266;0001585644,"WINDSTREAM HOLDINGS, INC. | WINDSTREAM SERVICES, LLC",2,True,0001282266;0001585644,"[[""0001282266"", ""0001585644""], [""0001585644""]]",,"{""0001282266"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""WINDSTREAM HOLDINGS, INC."", ""operations_heading_matches"": 7}, ""0001585644"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""WINDSTREAM SERVICES, LLC"", ""operations_heading_matches"": 6}}",4,,a201910k.htm,0001282266,,"Windstream Holdings, Inc.;Windstream Services, LLC",1.0,911.0,3102.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001299109-12-000005,2011,2,0001235662;0001299109,"PENINSULA GAMING CORP. | PENINSULA GAMING, LLC",2,True,0001299109,"[[""0001299109""]]",,"{""0001235662"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""PENINSULA GAMING CORP."", ""operations_heading_matches"": 0}, ""0001299109"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Peninsula Gaming, LLC"", ""operations_heading_matches"": 2}}",2,,peng-20111231.xml,0001299109,,"Peninsula Gaming, LLC",1.0,35.0,373.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001323274-14-000010,2013,2,0001053439;0001323274,"STANADYNE CORP | STANADYNE HOLDINGS, INC.",2,True,0001053439;0001323274,"[[""0001053439""], [""0001323274""]]",,"{""0001053439"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""STANADYNE CORP"", ""operations_heading_matches"": 5}, ""0001323274"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""Stanadyne Holdings, Inc."", ""operations_heading_matches"": 6}}",2,,ck0001323274-20131231.xml,0001323274,,"STANADYNE CORP;Stanadyne Holdings, Inc.",1.0,364.0,1773.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001336920-14-000007,2013,2,0000353394;0001336920,"LEIDOS HOLDINGS, INC. | Leidos, Inc.",2,True,0000353394;0001336920,"[[""0000353394"", ""0001336920""], [""0001336920""]]",,"{""0000353394"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 1, ""name"": ""Leidos, Inc."", ""operations_heading_matches"": 4}, ""0001336920"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 2, ""name"": ""Leidos Holdings, Inc."", ""operations_heading_matches"": 7}}",4,,ldos-20140131.xml,0001336920,,"LEIDOS, INC.;Leidos Holdings, Inc.",1.0,328.0,1795.0,[],resolved,manual_two_distinct_audited_statement_scopes,Separate audit opinions and complete annual consolidated statements are presented for the parent and operating registrant under the historical SAIC and later Leidos names.,saic_leidos_two_separate_statement_scopes,,2,multiple_distinct_statement_scopes
0001336920-15-000010,2014,2,0000353394;0001336920,"LEIDOS HOLDINGS, INC. | Leidos, Inc.",2,True,0000353394;0001336920,"[[""0000353394"", ""0001336920""], [""0001336920""]]",,"{""0000353394"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 2, ""name"": ""Leidos, Inc."", ""operations_heading_matches"": 4}, ""0001336920"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 4, ""name"": ""Leidos Holdings, Inc."", ""operations_heading_matches"": 7}}",4,,ldos-20150130.xml,0001336920,,"LEIDOS, INC.;Leidos Holdings, Inc.",1.0,358.0,1842.0,[],resolved,manual_two_distinct_audited_statement_scopes,Separate audit opinions and complete annual consolidated statements are presented for the parent and operating registrant under the historical SAIC and later Leidos names.,saic_leidos_two_separate_statement_scopes,,2,multiple_distinct_statement_scopes
0001339048-17-000008,2016,2,0001339048;0001533454,"Northern Tier Energy LP | WESTERN REFINING, INC.",2,True,0001339048;0001533454,"[[""0001339048""], [""0001533454""]]",,"{""0001339048"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 5, ""name"": ""Western Refining, Inc."", ""operations_heading_matches"": 8}, ""0001533454"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 1, ""name"": ""Northern Tier Energy LP"", ""operations_heading_matches"": 3}}",4,,wnr-20161231.xml,0001339048,,"Northern Tier Energy LP;Western Refining, Inc.",1.0,940.0,4310.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001345126-15-000005,2014,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",3,,codi-20141231.xml,0001345126,,Compass Diversified Holdings,1.0,573.0,1731.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-16-000051,2015,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",3,,codi-20151231.xml,0001345126,,Compass Diversified Holdings,1.0,569.0,1900.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-17-000012,2016,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",3,,codi-20161231.xml,0001345126,,Compass Diversified Holdings,1.0,670.0,1969.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-18-000014,2017,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",1,,codi-20171231.xml,0001345126,,Compass Diversified Holdings,1.0,686.0,2051.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-19-000008,2018,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",1,,codi-20181231.xml,0001345126,,Compass Diversified Holdings,1.0,844.0,2355.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-20-000007,2019,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",1,,a1231201910k.htm,0001345126,,Compass Diversified Holdings,1.0,747.0,2313.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-21-000007,2020,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",1,,codi-20201231.htm,0001345126,,Compass Diversified Holdings,1.0,791.0,2417.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-22-000014,2021,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 3}}",1,,codi-20211231.htm,0001345126,,Compass Diversified Holdings,1.0,750.0,2421.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-23-000020,2022,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 4}}",1,,codi-20221231.htm,0001345126,,Compass Diversified Holdings,1.0,854.0,2485.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-24-000016,2023,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 4}}",1,,codi-20231231.htm,0001345126,,Compass Diversified Holdings,1.0,793.0,2461.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001345126-25-000015,2024,2,0001345122;0001345126,COMPASS DIVERSIFIED HOLDINGS | Compass Group Diversified Holdings LLC,2,True,0001345126,"[[""0001345126""]]",,"{""0001345122"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Compass Group Diversified Holdings LLC"", ""operations_heading_matches"": 0}, ""0001345126"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 2, ""name"": ""Compass Diversified Holdings"", ""operations_heading_matches"": 4}}",2,,codi-20241231.htm,0001345126,,Compass Diversified Holdings,1.0,777.0,2585.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001364652-14-000007,2013,2,0001140184;0001364652,"IPAYMENT, INC. | iPayment Holdings, Inc",2,True,0001140184;0001364652,"[[""0001140184""], [""0001140184"", ""0001364652""], [""0001364652""]]",,"{""0001140184"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 3, ""name"": ""iPayment, Inc."", ""operations_heading_matches"": 3}, ""0001364652"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""iPayment Holdings, Inc"", ""operations_heading_matches"": 0}}",4,,ipmt-20131231.xml,0001140184,,"iPayment Holdings, Inc;iPayment, Inc.",1.0,400.0,2359.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001368775-11-000003,2011,2,0000718916;0001368775,"BURLINGTON COAT FACTORY WAREHOUSE CORP | Burlington Coat Factory Investments Holdings, Inc.",2,False,0001368775,"[[""0001368775""]]",,"{""0000718916"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""BURLINGTON COAT FACTORY WAREHOUSE CORP"", ""operations_heading_matches"": 0}, ""0001368775"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 5, ""name"": ""Burlington Coat Factory Investments Holdings, Inc."", ""operations_heading_matches"": 6}}",3,,,,,,,,,[],resolved,manual_primary_statement_review,"The only audited consolidated suite is Burlington Coat Factory Investments Holdings, Inc. and subsidiaries; Warehouse Corp is included in that scope and has no separate annual suite.",,,1,one_statement_scope
0001391390-12-000030,2011,1,0001391390,BOISE INC.,2,True,0001391390;0001475448,"[[""0001391390""], [""0001391390"", ""0001475448""], [""0001475448""]]",,"{""0001391390"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 7, ""cash_flow_heading_matches"": 3, ""name"": ""BOISE INC."", ""operations_heading_matches"": 7}, ""0001475448"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 7, ""cash_flow_heading_matches"": 5, ""name"": ""BZ INTERMEDIATE HOLDINGS LLC"", ""operations_heading_matches"": 6}}",4,,bz-20111231.xml,0001391390,,BOISE INC.;BZ INTERMEDIATE HOLDINGS LLC,1.0,377.0,3012.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001391390-13-000027,2012,1,0001391390,BOISE INC.,2,True,0001391390;0001475448,"[[""0001391390""], [""0001391390"", ""0001475448""], [""0001475448""]]",,"{""0001391390"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 7, ""cash_flow_heading_matches"": 3, ""name"": ""BOISE INC."", ""operations_heading_matches"": 7}, ""0001475448"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 7, ""cash_flow_heading_matches"": 5, ""name"": ""BZ INTERMEDIATE HOLDINGS LLC"", ""operations_heading_matches"": 10}}",4,,bz-20121231.xml,0001391390,,BOISE INC.;BZ INTERMEDIATE HOLDINGS LLC,1.0,386.0,3203.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001402366-13-000006,2013,2,0000351346;0001402366,"BIOMET INC | LVB ACQUISITION, INC.",2,True,0000351346;0001402366,"[[""0000351346""], [""0000351346"", ""0001402366""], [""0001402366""]]",,"{""0000351346"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""BIOMET INC"", ""operations_heading_matches"": 4}, ""0001402366"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""LVB Acquisition, Inc."", ""operations_heading_matches"": 3}}",6,,bmet-20130531.xml,0001402366,,"BIOMET INC;LVB Acquisition, Inc.",1.0,502.0,2363.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001402366-14-000016,2014,2,0000351346;0001402366,"BIOMET INC | LVB ACQUISITION, INC.",2,True,0000351346;0001402366,"[[""0000351346""], [""0000351346"", ""0001402366""], [""0001402366""]]",,"{""0000351346"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""BIOMET INC"", ""operations_heading_matches"": 4}, ""0001402366"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 3, ""name"": ""LVB Acquisition, Inc."", ""operations_heading_matches"": 4}}",6,,bmet-20140531.xml,0001402366,,"BIOMET INC;LVB Acquisition, Inc.",1.0,515.0,2478.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001405041-17-000006,2016,2,0001405041;0001624826,MOMENTIVE PERFORMANCE MATERIALS INC. | MPM Holdings Inc.,2,True,0001405041;0001624826,"[[""0001405041""], [""0001624826""]]",,"{""0001405041"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 5, ""name"": ""Momentive Performance Materials Inc."", ""operations_heading_matches"": 9}, ""0001624826"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""MPM Holdings Inc."", ""operations_heading_matches"": 5}}",8,,mpmi-20161231.xml,0001405041,,MPM Holdings Inc.;Momentive Performance Materials Inc.,1.0,389.0,2635.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001405041-18-000004,2017,2,0001405041;0001624826,MOMENTIVE PERFORMANCE MATERIALS INC. | MPM Holdings Inc.,2,True,0001405041;0001624826,"[[""0001405041""], [""0001624826""]]",,"{""0001405041"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 4, ""name"": ""Momentive Performance Materials Inc."", ""operations_heading_matches"": 8}, ""0001624826"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""MPM Holdings Inc."", ""operations_heading_matches"": 6}}",4,,mpmi-20171231.xml,0001405041,,MPM Holdings Inc.;Momentive Performance Materials Inc.,1.0,316.0,2541.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001421182-14-000024,2013,2,0001395864;0001421182,VERSO PAPER CORP. | Verso Paper Holdings LLC,2,True,0001395864;0001421182,"[[""0001395864""], [""0001395864"", ""0001421182""], [""0001421182""]]",,"{""0001395864"": {""audit_opinion_window_matches"": 5, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 4, ""name"": ""Verso Paper Holdings LLC"", ""operations_heading_matches"": 4}, ""0001421182"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 1, ""cash_flow_heading_matches"": 1, ""name"": ""Verso Paper Corp."", ""operations_heading_matches"": 2}}",8,,vrs-20131231.xml,0001421182,,VERSO PAPER CORP.;VERSO PAPER HOLDINGS LLC,1.0,455.0,2101.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
